"id","year","age","class","degree","sex","marital","race","region","partyid","happy","relig","cappun","finalter","natspac","natarms","conclerg","confed","conpress","conjudge","consci","conlegis","zodiac","oversamp","postlife"
1038,2006,"37","MIDDLE CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","OTHER","W. SOU. CENTRAL","NOT STR DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","BETTER","ABOUT RIGHT","TOO MUCH","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","SCORPIO",1,"YES"
4157,2006,"63","MIDDLE CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. SOU. CENTRAL","IND,NEAR REP","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LIBRA",1,NA
1116,2006,"37","MIDDLE CLASS","JUNIOR COLLEGE","FEMALE","MARRIED","WHITE","NEW ENGLAND","NOT STR DEMOCRAT","HAPPY","JEWISH","OPPOSE","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME","2","ONLY SOME","GEMINI",1,"YES"
866,2008,"40","LOWER CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","CATHOLIC","OPPOSE","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","PISCES",1,"YES"
1652,2008,"49","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","E. NOR. CENTRAL","STRONG REPUBLICAN","HAPPY","NONE","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","AQUARIUS",1,"NO"
359,2008,"58","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","PISCES",1,"YES"
1943,2008,"58","WORKING CLASS","BACHELOR","MALE","MARRIED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","ARIES",1,"YES"
1439,2008,"46","WORKING CLASS","BACHELOR","MALE","SEPARATED","WHITE","PACIFIC","INDEPENDENT","HAPPY","PROTESTANT","OPPOSE","WORSE","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY","2","ONLY SOME","CANCER",1,"YES"
1446,2008,"49","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","OTHER","PACIFIC","INDEPENDENT","HAPPY","NONE","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"NO"
1406,2008,"26","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","OTHER","MOUNTAIN","INDEPENDENT","UNHAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO LITTLE","TOO LITTLE","A GREAT DEAL","HARDLY ANY","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","CAPRICORN",1,"YES"
1700,2008,"66","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","HAPPY","NONE","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","ONLY SOME","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","AQUARIUS",1,"YES"
548,2008,"49","MIDDLE CLASS","LT HIGH SCHOOL","MALE","DIVORCED","BLACK","MOUNTAIN","STRONG DEMOCRAT","UNHAPPY","PROTESTANT","OPPOSE","BETTER","TOO LITTLE","TOO LITTLE","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","2","HARDLY ANY","CANCER",1,"YES"
637,2008,"56","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","IND,NEAR DEM","HAPPY","CATHOLIC","OPPOSE","BETTER","TOO LITTLE","TOO LITTLE","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","2","ONLY SOME","PISCES",1,"YES"
1251,2008,"53","LOWER CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","W. SOU. CENTRAL","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY","1","HARDLY ANY","CANCER",1,"YES"
263,2008,"26","LOWER CLASS","LT HIGH SCHOOL","MALE","SEPARATED","WHITE","PACIFIC","INDEPENDENT","HAPPY","CATHOLIC","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","AQUARIUS",1,"NO"
78,2008,"35","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","UNHAPPY","NONE","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","TAURUS",1,"YES"
195,2008,"67","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME","2","HARDLY ANY","VIRGO",1,"NO"
49,2008,"39","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","NEW ENGLAND","IND,NEAR REP","UNHAPPY","CATHOLIC","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","ONLY SOME","SCORPIO",1,"NO"
293,2008,"52","LOWER CLASS","LT HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","INDEPENDENT","UNHAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY","2","HARDLY ANY","GEMINI",1,"YES"
264,2008,"46","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","PACIFIC","IND,NEAR REP","UNHAPPY","NONE","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","VIRGO",1,"YES"
642,2008,"38","WORKING CLASS","GRADUATE","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","ONLY SOME","VIRGO",1,"YES"
468,2008,"56","MIDDLE CLASS","BACHELOR","MALE","MARRIED","WHITE","W. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO LITTLE","TOO LITTLE","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","HARDLY ANY","PISCES",1,"YES"
187,2008,"53","MIDDLE CLASS","GRADUATE","MALE","MARRIED","WHITE","PACIFIC","NOT STR DEMOCRAT","HAPPY","NONE","OPPOSE","STAYED SAME","TOO LITTLE","TOO MUCH","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME","2","ONLY SOME","CAPRICORN",1,"NO"
229,2008,"70","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","HARDLY ANY","AQUARIUS",1,NA
126,2008,"24","WORKING CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","OTHER","PACIFIC","IND,NEAR DEM","HAPPY","PROTESTANT","OPPOSE","WORSE","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","2","HARDLY ANY","TAURUS",1,"YES"
1076,2008,"42","MIDDLE CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME","1","ONLY SOME","GEMINI",1,"NO"
1697,2008,"54","WORKING CLASS","HIGH SCHOOL","MALE","WIDOWED","WHITE","SOUTH ATLANTIC","IND,NEAR REP","UNHAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME","1","ONLY SOME","PISCES",1,"YES"
911,2008,"68","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","E. NOR. CENTRAL","STRONG REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","VIRGO",1,"NO"
1173,2008,"30","MIDDLE CLASS","GRADUATE","FEMALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","NONE","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","2","ONLY SOME","GEMINI",1,"YES"
1035,2008,"85","LOWER CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. NOR. CENTRAL","STRONG DEMOCRAT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","A GREAT DEAL","2","HARDLY ANY","LEO",1,"YES"
913,2008,"50","MIDDLE CLASS","JUNIOR COLLEGE","FEMALE","DIVORCED","WHITE","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY","2","ONLY SOME","SCORPIO",1,"YES"
1037,2008,"82","MIDDLE CLASS","HIGH SCHOOL","FEMALE","WIDOWED","WHITE","E. NOR. CENTRAL","STRONG DEMOCRAT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","AQUARIUS",1,"YES"
1213,2008,"44","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","E. SOU. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO MUCH","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME","1","ONLY SOME","LEO",1,"YES"
676,2008,"28","MIDDLE CLASS","GRADUATE","FEMALE","NEVER MARRIED","OTHER","SOUTH ATLANTIC","INDEPENDENT","HAPPY","NONE","OPPOSE","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","2","ONLY SOME","LEO",1,NA
638,2008,"41","MIDDLE CLASS","BACHELOR","FEMALE","DIVORCED","WHITE","W. NOR. CENTRAL","INDEPENDENT","HAPPY","BUDDHISM","OPPOSE","BETTER","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY","2","HARDLY ANY","LIBRA",1,NA
1662,2008,"29","WORKING CLASS","BACHELOR","MALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","CANCER",1,"YES"
1140,2008,"34","UPPER CLASS","GRADUATE","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","TAURUS",1,"YES"
335,2008,"43","WORKING CLASS","LT HIGH SCHOOL","FEMALE","SEPARATED","OTHER","MIDDLE ATLANTIC","IND,NEAR REP","HAPPY","CATHOLIC","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","VIRGO",1,"YES"
275,2008,"22","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","OTHER","PACIFIC","INDEPENDENT","UNHAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","CAPRICORN",1,"YES"
1106,2008,"23","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","INDEPENDENT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","2","HARDLY ANY","LEO",1,"YES"
1281,2008,"54","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","TAURUS",1,NA
527,2008,"22","MIDDLE CLASS","BACHELOR","FEMALE","NEVER MARRIED","BLACK","SOUTH ATLANTIC","NOT STR DEMOCRAT","HAPPY","NONE","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL","2","A GREAT DEAL","VIRGO",1,"YES"
669,2008,"25","MIDDLE CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","NONE","OPPOSE","WORSE","TOO LITTLE","ABOUT RIGHT","HARDLY ANY","ONLY SOME","ONLY SOME","A GREAT DEAL","2","A GREAT DEAL","SAGITTARIUS",1,NA
594,2008,"69","WORKING CLASS","HIGH SCHOOL","FEMALE","DIVORCED","WHITE","W. NOR. CENTRAL","STRONG REPUBLICAN","HAPPY","CATHOLIC","OPPOSE","WORSE","TOO MUCH","TOO LITTLE","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","LEO",1,NA
1403,2008,"42","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","MOUNTAIN","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","STAYED SAME","TOO LITTLE","ABOUT RIGHT","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","ONLY SOME","LIBRA",1,"YES"
1284,2008,"51","LOWER CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","BLACK","SOUTH ATLANTIC","NOT STR DEMOCRAT","UNHAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO MUCH","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LEO",1,"YES"
483,2008,"20","LOWER CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","W. SOU. CENTRAL","STRONG DEMOCRAT","HAPPY","NONE","OPPOSE","WORSE","TOO MUCH","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","2","ONLY SOME","GEMINI",1,"YES"
1103,2008,"39","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","CAPRICORN",1,"YES"
1442,2008,"31","WORKING CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","OTHER","PACIFIC","IND,NEAR DEM","HAPPY","NONE","FAVOR","BETTER","TOO LITTLE","TOO MUCH","HARDLY ANY","HARDLY ANY","HARDLY ANY","A GREAT DEAL","1","HARDLY ANY","SAGITTARIUS",1,"NO"
2009,2008,"75","MIDDLE CLASS","LT HIGH SCHOOL","FEMALE","WIDOWED","WHITE","MOUNTAIN","INDEPENDENT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","SCORPIO",1,"YES"
587,2008,"35","MIDDLE CLASS","GRADUATE","FEMALE","MARRIED","WHITE","W. NOR. CENTRAL","NOT STR DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","STAYED SAME","TOO MUCH","TOO MUCH","ONLY SOME","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","2","A GREAT DEAL","AQUARIUS",1,"YES"
292,2008,"30","MIDDLE CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","PACIFIC","NOT STR REPUBLICAN","HAPPY","NONE","FAVOR","BETTER","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","CANCER",1,"YES"
1490,2008,"28","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","NEW ENGLAND","IND,NEAR DEM","HAPPY","NONE","OPPOSE","BETTER","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","2","HARDLY ANY","GEMINI",1,NA
1182,2008,"36","WORKING CLASS","HIGH SCHOOL","FEMALE","MARRIED","BLACK","SOUTH ATLANTIC","STRONG DEMOCRAT","HAPPY","NONE","FAVOR","STAYED SAME","TOO MUCH","TOO MUCH","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","AQUARIUS",1,"YES"
664,2008,"70","MIDDLE CLASS","BACHELOR","FEMALE","MARRIED","WHITE","SOUTH ATLANTIC","NOT STR REPUBLICAN","HAPPY","CATHOLIC","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME","1","HARDLY ANY","SAGITTARIUS",1,"YES"
965,2008,"57","MIDDLE CLASS","JUNIOR COLLEGE","MALE","DIVORCED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","PROTESTANT","OPPOSE","BETTER","TOO LITTLE","TOO LITTLE","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL","2","ONLY SOME","CAPRICORN",1,"YES"
189,2008,"43","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","PACIFIC","NOT STR REPUBLICAN","UNHAPPY","NONE","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME","1","HARDLY ANY","CAPRICORN",1,NA
165,2008,"57","WORKING CLASS","JUNIOR COLLEGE","MALE","NEVER MARRIED","BLACK","PACIFIC","NOT STR DEMOCRAT","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","A GREAT DEAL","VIRGO",1,"NO"
1331,2008,"26","WORKING CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","PACIFIC","IND,NEAR DEM","UNHAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","1","A GREAT DEAL","SCORPIO",1,"NO"
968,2008,"54","WORKING CLASS","BACHELOR","MALE","WIDOWED","WHITE","E. NOR. CENTRAL","IND,NEAR DEM","HAPPY","PROTESTANT","OPPOSE","STAYED SAME","TOO LITTLE","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","2","ONLY SOME","CAPRICORN",1,"YES"
756,2008,"27","WORKING CLASS","LT HIGH SCHOOL","MALE","MARRIED","WHITE","E. NOR. CENTRAL","NOT STR REPUBLICAN","HAPPY","NONE","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","HARDLY ANY","A GREAT DEAL","ONLY SOME","A GREAT DEAL","1","HARDLY ANY","PISCES",1,"YES"
993,2008,"33","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","NONE","FAVOR","BETTER","TOO LITTLE","TOO MUCH","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LIBRA",1,"YES"
1475,2008,"20","UPPER CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","MIDDLE ATLANTIC","NOT STR REPUBLICAN","HAPPY","PROTESTANT","FAVOR","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","A GREAT DEAL","ONLY SOME","HARDLY ANY","A GREAT DEAL","1","ONLY SOME","SAGITTARIUS",1,"YES"
1453,2008,"26","LOWER CLASS","HIGH SCHOOL","FEMALE","SEPARATED","WHITE","PACIFIC","IND,NEAR REP","HAPPY","NONE","OPPOSE","WORSE","ABOUT RIGHT","TOO MUCH","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME","2","HARDLY ANY","PISCES",1,"YES"
1602,2008,"60","WORKING CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. NOR. CENTRAL","IND,NEAR DEM","UNHAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","AQUARIUS",1,"YES"
44,2008,"28","WORKING CLASS","BACHELOR","FEMALE","MARRIED","WHITE","MIDDLE ATLANTIC","IND,NEAR DEM","HAPPY","CATHOLIC","FAVOR","STAYED SAME","ABOUT RIGHT","TOO MUCH","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME","1","ONLY SOME","CANCER",1,NA
1479,2008,"57","MIDDLE CLASS","BACHELOR","FEMALE","DIVORCED","BLACK","MIDDLE ATLANTIC","NOT STR DEMOCRAT","HAPPY","CATHOLIC","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO LITTLE","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","2","HARDLY ANY","CANCER",1,"YES"
83,2008,"50","MIDDLE CLASS","BACHELOR","MALE","DIVORCED","BLACK","MIDDLE ATLANTIC","STRONG DEMOCRAT","UNHAPPY","PROTESTANT","FAVOR","BETTER","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","ARIES",1,"YES"
1563,2008,"62","LOWER CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","MOUNTAIN","IND,NEAR REP","HAPPY","CATHOLIC","OPPOSE","BETTER","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","2","ONLY SOME","GEMINI",1,"YES"
1575,2008,"39","WORKING CLASS","HIGH SCHOOL","MALE","NEVER MARRIED","WHITE","W. NOR. CENTRAL","IND,NEAR REP","UNHAPPY","PROTESTANT","FAVOR","STAYED SAME","TOO LITTLE","TOO LITTLE","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME","1","ONLY SOME","VIRGO",1,"YES"
600,2008,"57","MIDDLE CLASS","HIGH SCHOOL","MALE","MARRIED","WHITE","W. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO MUCH","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME","1","HARDLY ANY","VIRGO",1,"YES"
928,2008,"22","MIDDLE CLASS","BACHELOR","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","STRONG DEMOCRAT","HAPPY","NONE","FAVOR","WORSE","ABOUT RIGHT","ABOUT RIGHT","HARDLY ANY","HARDLY ANY","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","CANCER",1,"NO"
1329,2008,"29","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","BLACK","PACIFIC","INDEPENDENT","UNHAPPY","PROTESTANT","OPPOSE","STAYED SAME","ABOUT RIGHT","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","2","ONLY SOME","LIBRA",1,"YES"
450,2008,"20","WORKING CLASS","LT HIGH SCHOOL","MALE","NEVER MARRIED","OTHER","SOUTH ATLANTIC","IND,NEAR REP","UNHAPPY","PROTESTANT","FAVOR","WORSE","TOO MUCH","TOO MUCH","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY","1","A GREAT DEAL","SCORPIO",1,"YES"
920,2008,"48","WORKING CLASS","HIGH SCHOOL","FEMALE","NEVER MARRIED","WHITE","E. NOR. CENTRAL","INDEPENDENT","UNHAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO LITTLE","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","LIBRA",1,"NO"
1333,2008,"26","MIDDLE CLASS","HIGH SCHOOL","FEMALE","MARRIED","WHITE","PACIFIC","INDEPENDENT","HAPPY","CATHOLIC","FAVOR","BETTER","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME","1","ONLY SOME","GEMINI",1,"YES"
1768,2008,"55","LOWER CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","SOUTH ATLANTIC","INDEPENDENT","UNHAPPY","PROTESTANT","FAVOR","WORSE","ABOUT RIGHT","TOO LITTLE","A GREAT DEAL","HARDLY ANY","HARDLY ANY","HARDLY ANY","1","HARDLY ANY","LEO",1,NA
1336,2008,"59","MIDDLE CLASS","GRADUATE","FEMALE","WIDOWED","WHITE","PACIFIC","STRONG REPUBLICAN","HAPPY","PROTESTANT","FAVOR","BETTER","TOO MUCH","TOO LITTLE","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME","1","HARDLY ANY","TAURUS",1,"YES"
1291,2008,"35","WORKING CLASS","HIGH SCHOOL","MALE","DIVORCED","WHITE","MOUNTAIN","NOT STR REPUBLICAN","UNHAPPY","CHRISTIAN","OPPOSE","STAYED SAME","ABOUT RIGHT","TOO LITTLE","HARDLY ANY","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","2","HARDLY ANY","VIRGO",1,"YES"
140,2008,"33","WORKING CLASS","LT HIGH SCHOOL","FEMALE","NEVER MARRIED","OTHER","PACIFIC","STRONG DEMOCRAT","HAPPY","CATHOLIC","FAVOR","WORSE","TOO MUCH","ABOUT RIGHT","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL","1","A GREAT DEAL","LIBRA",1,"YES"
